start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t
1697007415.7213426,1697007421.1740355,5.452692985534668,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.710090120563603,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.721509,1697007421.1743257,5.452816724777222,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.709415917810553,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.721655,1697007421.1745827,5.452927827835083,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.708810590349792,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7219079,1697007421.1749332,5.4530253410339355,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.708279325414534,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7220483,1697007421.17545,5.453401803970337,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.706228483303075,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7223427,1697007421.1770763,5.454733610153198,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.698975528055193,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.722534,1697007421.1758938,5.453359842300415,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.706457062195774,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7227676,1697007421.176824,5.45405650138855,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.70266258861755,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7229054,1697007421.1769028,5.453997373580933,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.702984600749012,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7230895,1697007421.1777022,5.454612731933594,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.699633679139854,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7233405,1697007421.176041,5.45270037651062,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.71004984940501,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7234838,1697007421.1773255,5.453841686248779,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.703832512862256,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7235997,1697007421.177645,5.454045295715332,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.702723614573994,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7238407,1697007421.1782236,5.45438289642334,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.700885155354598,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.723994,1697007421.177131,5.453136920928955,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.707671446548403,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7242684,1697007421.178408,5.454139471054077,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.702210744656952,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7243958,1697007421.1788046,5.454408884048462,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.70074364497545,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7248404,1697007421.1787994,5.453958988189697,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.703193652684906,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7250016,1697007421.1785963,5.45359468460083,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.705177844887352,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007415.7252047,1697007421.178632,5.453427314758301,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I'm a bit of a nerd, so I enjoy reading",37,162,29.706089519445616,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,6,5.523452997207642
1697007436.3060508,1697007442.0646024,5.758551597595215,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.742835831202896,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3061543,1697007442.0650895,5.758935213088989,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.741054431379368,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3063576,1697007442.064329,5.757971286773682,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.745531078584033,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3065314,1697007442.063797,5.757265567779541,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.74880951503417,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3066812,1697007442.0655923,5.7589111328125,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.74116624626407,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3068595,1697007442.0649848,5.758125305175781,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.744815688810156,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3073945,1697007442.06802,5.760625600814819,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.73320758395013,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3075418,1697007442.0676184,5.760076522827148,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.73575592089774,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3077104,1697007442.0686786,5.760968208312988,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.73161774747869,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3078775,1697007442.0666714,5.758793830871582,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.741710942045028,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3080392,1697007442.0667937,5.75875449180603,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.741893619379375,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3081827,1697007442.069931,5.761748313903809,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.72799844942533,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3083022,1697007442.0654383,5.757136106491089,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.749411018156614,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3084588,1697007442.070661,5.762202262878418,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.725892805274718,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.308624,1697007442.0675912,5.758967161178589,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.740906084361743,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3088195,1697007442.068859,5.760039567947388,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.735927450387027,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3089616,1697007442.071871,5.762909412384033,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.722613350309874,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3091385,1697007442.0685322,5.759393692016602,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.738925698631697,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3093126,1697007442.0729942,5.763681650161743,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.719032963189143,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3095174,1697007442.071435,5.761917591094971,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.72721321769798,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.309706,1697007442.0720682,5.762362241744995,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.725150821716607,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3099174,1697007442.0710185,5.761101007461548,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.731001556915135,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3100874,1697007442.0736532,5.7635657787323,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.719570125886964,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3102586,1697007442.0722153,5.761956691741943,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.727031846787973,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.310416,1697007442.0733533,5.762937307357788,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.722484001931033,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.310578,1697007442.0731118,5.762533664703369,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.724355806071852,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3108094,1697007442.0754197,5.764610290527344,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.714728704741663,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.310963,1697007442.0745003,5.763537406921387,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.71970165667054,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3111696,1697007442.0763361,5.765166521072388,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.71215123398625,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3113754,1697007442.0751462,5.763770818710327,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.718619605777157,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3115819,1697007442.0757177,5.764135837554932,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.71692762627966,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007436.3116276,1697007442.074088,5.762460470199585,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,26.724695257591268,llama2-7b-chat,32,2,50, 15805 MiB, 20565 MiB,7,5.838514804840088
1697007457.2057595,1697007459.6588917,2.453132152557373,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.09543324240936,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2059314,1697007459.6594152,2.453483819961548,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.09011620929548,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2060409,1697007459.6587698,2.4527289867401123,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.10153078141211,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2063,1697007459.6591465,2.4528465270996094,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.09975287675409,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2066195,1697007459.6622565,2.455636978149414,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.05759475432654,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.206755,1697007459.6603842,2.4536292552948,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.08791774618227,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.206926,1697007459.660126,2.453199863433838,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.094409369737946,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2070866,1697007459.661196,2.4541094303131104,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.08066106424181,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.207271,1697007459.6608548,2.4535837173461914,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.0886060893924,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2074373,1697007459.6603148,2.4528775215148926,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.09928408647105,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2076216,1697007459.6611426,2.4535210132598877,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.08955395458065,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2077477,1697007459.661118,2.4533703327178955,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.09183191238327,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2079144,1697007459.660355,2.4524407386779785,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.10589151648769,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2081275,1697007459.661899,2.4537715911865234,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.08576638789631,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2083545,1697007459.6623642,2.454009771347046,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.08216693450598,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.210311,1697007459.6622944,2.4519834518432617,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.11281164299513,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2104337,1697007459.662754,2.4523203372955322,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.1077133015814,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2106354,1697007459.6629684,2.4523329734802246,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.10752209593198,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2113802,1697007459.662995,2.4516148567199707,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.11839147595533,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2115517,1697007459.6648784,2.45332670211792,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.09249156316648,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.211721,1697007459.6636019,2.451880931854248,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.114363433293136,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.211845,1697007459.662959,2.4511141777038574,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.12597349718181,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.211999,1697007459.6635246,2.4515256881713867,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.119741571167324,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2122421,1697007459.6659176,2.4536755084991455,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.08721861745383,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2125893,1697007459.6641972,2.4516079425811768,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.1184961589701,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2127771,1697007459.665283,2.4525058269500732,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.1049067447751,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2129617,1697007459.6645665,2.4516048431396484,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.11854308603046,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2130582,1697007459.6645453,2.4514870643615723,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.120326402251955,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.2132034,1697007459.665785,2.4525816440582275,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.10375971395778,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.213421,1697007459.6657841,2.4523630142211914,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.107067539468375,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.213587,1697007459.6664023,2.452815294265747,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.10022528510079,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007457.213672,1697007459.66586,2.452188014984131,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.109715667780435,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,8,2.5276641845703125
1697007474.7954414,1697007480.4247396,5.629298210144043,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can suggest some popular cuisines from around the world that you might",38,181,32.15320866708331,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,9,5.7049946784973145
1697007474.7955582,1697007480.4245567,5.628998517990112,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can suggest some popular cuisines from around the world that you might",38,181,32.154920528319444,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,9,5.7049946784973145
1697007474.7957096,1697007480.4240744,5.62836480140686,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can suggest some popular cuisines from around the world that you might",38,181,32.158540959313335,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,9,5.7049946784973145
1697007474.7958922,1697007480.4236414,5.62774920463562,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can suggest some popular cuisines from around the world that you might",38,181,32.16205865231324,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,9,5.7049946784973145
1697007474.7960575,1697007480.4246702,5.628612756729126,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can suggest some popular cuisines from around the world that you might",38,181,32.157124290281054,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,9,5.7049946784973145
1697007474.7962139,1697007480.4242818,5.628067970275879,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can suggest some popular cuisines from around the world that you might",38,181,32.16023703976831,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,9,5.7049946784973145
1697007474.7963893,1697007480.4255052,5.62911581993103,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can suggest some popular cuisines from around the world that you might",38,181,32.15425047023063,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,9,5.7049946784973145
1697007474.79658,1697007480.4257944,5.629214286804199,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can suggest some popular cuisines from around the world that you might",38,181,32.15368802432938,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,9,5.7049946784973145
1697007474.7972095,1697007480.4264386,5.6292290687561035,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can suggest some popular cuisines from around the world that you might",38,181,32.15360359105013,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,9,5.7049946784973145
1697007474.797388,1697007480.4263368,5.62894868850708,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can suggest some popular cuisines from around the world that you might",38,181,32.155205175267845,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,9,5.7049946784973145
1697007474.79754,1697007480.427616,5.630075931549072,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can suggest some popular cuisines from around the world that you might",38,181,32.14876712154737,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,9,5.7049946784973145
1697007474.7977288,1697007480.4278545,5.6301257610321045,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can suggest some popular cuisines from around the world that you might",38,181,32.14848258857,llama2-7b-chat,32,2,50, 15805 MiB, 20567 MiB,9,5.7049946784973145
